customer_id,registration_date,area_name
708035,2020-04-28,Central
337280,2020-05-19,Olympic
189074,2020-09-03,Central
649044,2020-02-01,Hollenbeck
573607,2020-01-28,West Valley
470134,2020-10-15,Hollenbeck
237795,2020-01-09,Topanga
536258,2020-07-20,N Hollywood
602608,2020-11-11,Topanga
560620,2020-02-22,Central
425341,2020-01-31,Pacific
470288,2020-06-01,West Valley
563560,2020-01-20,Southeast
960766,2020-05-09,Pacific
268836,2020-09-19,Olympic
241244,2020-02-08,Pacific
884242,2020-04-27,Foothill
592162,2020-12-16,Olympic
322399,2020-06-23,Devonshire
53401,2020-03-18,Mission
944438,2020-11-27,Hollenbeck
90319,2020-03-21,Mission
227966,2020-01-01,Olympic
618492,2020-08-18,Wilshire
640527,2020-07-04,Central
689897,2020-04-19,Pacific
860479,2020-02-10,West Valley
981316,2020-11-11,West LA
837841,2020-07-11,Central
204530,2020-10-20,Southeast
230885,2020-02-26,Central
454055,2020-09-28,Newton
527155,2020-07-23,Topanga
133940,2020-09-01,Hollenbeck
749039,2020-03-09,Central
892049,2020-07-09,N Hollywood
736284,2020-03-01,Olympic
443270,2020-03-31,Olympic
489991,2020-05-16,Southeast
373003,2020-01-24,Southeast
715296,2020-12-23,Central
550088,2020-05-20,Olympic
153026,2020-10-08,Rampart
874801,2020-12-23,Newton
378095,2020-11-10,77th Street
128377,2020-06-23,Wilshire
92000,2020-12-30,Hollenbeck
308296,2020-05-24,West Valley
134628,2020-08-04,Northeast
173511,2020-02-22,Newton
143904,2020-12-16,Hollywood
642919,2020-10-10,77th Street
447049,2020-08-20,Topanga
669853,2020-12-24,Olympic
976315,2020-12-29,N Hollywood
784493,2020-05-04,Topanga
180038,2020-06-28,Rampart
474611,2020-10-27,West Valley
224272,2020-02-02,Newton
448554,2020-07-08,Van Nuys
94914,2020-01-05,Topanga
994169,2020-07-14,Newton
84457,2020-11-09,Southeast
530107,2020-10-14,N Hollywood
574997,2020-01-16,Wilshire
781542,2020-07-03,Harbor
305995,2020-05-26,Hollywood
608603,2020-05-26,Wilshire
393385,2020-01-02,Topanga
183597,2020-06-10,Olympic
624292,2020-05-01,Mission
987486,2020-03-30,West Valley
552134,2020-07-31,77th Street
891820,2020-02-12,Southwest
247076,2020-03-06,Central
3593,2020-12-17,Southeast
141211,2020-07-28,Mission
650129,2020-01-27,Rampart
789794,2020-10-08,Hollywood
958028,2020-11-14,Newton
615734,2020-07-21,Hollenbeck
798618,2020-01-02,Southeast
938644,2020-09-06,Wilshire
453129,2020-11-12,Hollywood
858472,2020-06-16,Hollywood
822530,2020-09-28,77th Street
286212,2020-06-30,Devonshire
420632,2020-04-25,Northeast
167922,2020-05-09,West Valley
327146,2020-01-29,Southwest
372683,2020-12-04,Northeast
921769,2020-03-03,Wilshire
435236,2020-04-28,Van Nuys
75465,2020-12-23,Topanga
66546,2020-10-17,Rampart
972327,2020-01-06,Northeast
860688,2020-08-20,Mission
464521,2020-11-14,Hollywood
268424,2020-10-21,Southwest
563194,2020-09-14,Harbor
24259,2020-03-11,Hollenbeck
854252,2020-08-20,Newton
332041,2020-05-10,Rampart
501682,2020-01-03,Rampart
555905,2020-04-24,77th Street
856679,2020-03-13,Northeast
982881,2020-06-28,Pacific
320014,2020-12-04,Topanga
472198,2020-02-14,Hollenbeck
750645,2020-04-01,N Hollywood
693819,2020-06-28,Olympic
952604,2020-06-27,Wilshire
877609,2020-06-06,Central
668232,2020-12-10,Hollywood
967018,2020-03-14,Pacific
132836,2020-09-29,Mission
461355,2020-12-05,Olympic
968930,2020-03-09,Northeast
315548,2020-11-16,Hollenbeck
873651,2020-05-01,Olympic
954342,2020-11-06,Rampart
777466,2020-02-17,Pacific
995039,2020-04-24,Central
927618,2020-05-27,Southwest
108241,2020-08-04,Olympic
319051,2020-07-20,Van Nuys
858023,2020-08-01,Foothill
2662,2020-04-26,Devonshire
974312,2020-12-10,Mission
861679,2020-06-19,Rampart
44895,2020-05-31,Southwest
391720,2020-06-20,Wilshire
494013,2020-02-09,Rampart
121121,2020-05-12,Wilshire
303574,2020-02-25,Van Nuys
213595,2020-06-04,Central
555649,2020-08-09,Newton
548769,2020-10-18,Olympic
205905,2020-03-29,Wilshire
147583,2020-07-18,Olympic
881480,2020-02-27,West Valley
128584,2020-04-28,N Hollywood
890603,2020-08-01,West LA
195341,2020-12-06,Newton
175905,2020-04-30,Southwest
774467,2020-05-20,Central
625057,2020-12-16,Hollywood
323556,2020-05-21,Newton
369972,2020-11-11,Southwest
637383,2020-09-06,77th Street
470260,2020-08-09,Newton
664977,2020-12-11,Topanga
769989,2020-01-22,Southeast
43928,2020-08-12,Harbor
397030,2020-12-01,77th Street
477536,2020-09-22,Olympic
904817,2020-12-19,Harbor
808248,2020-06-19,Topanga
970629,2020-04-24,Southeast
143175,2020-01-09,Topanga
992565,2020-02-21,77th Street
43787,2020-02-25,Newton
675953,2020-03-10,Van Nuys
921605,2020-03-03,Southwest
611453,2020-04-26,West LA
869275,2020-12-07,Northeast
703228,2020-02-08,Newton
576168,2020-04-05,Wilshire
921183,2020-01-19,Hollenbeck
913716,2020-11-26,Harbor
97966,2020-04-26,Northeast
523257,2020-07-10,Rampart
141806,2020-03-11,N Hollywood
960073,2020-07-06,Hollywood
556604,2020-08-09,Hollywood
998017,2020-12-20,Southeast
205914,2020-01-27,Wilshire
295239,2020-02-13,Harbor
993038,2020-03-09,N Hollywood
501274,2020-04-03,Southeast
154498,2020-12-08,West LA
420445,2020-09-28,Rampart
799472,2020-08-10,Central
742773,2020-01-19,Olympic
952260,2020-09-13,Mission
361091,2020-07-03,Wilshire
20386,2020-06-18,Pacific
382280,2020-06-16,Wilshire
933372,2020-03-12,Wilshire
984071,2020-01-12,Olympic
854604,2020-04-21,Hollywood
323844,2020-11-07,Harbor
72934,2020-03-24,Central
607267,2020-09-27,77th Street
177951,2020-12-01,Southeast
933170,2020-05-25,Devonshire
547026,2020-11-04,Central
440327,2020-02-07,Pacific
850092,2020-12-20,Southeast
635251,2020-06-16,Mission
478584,2020-06-17,West Valley
428259,2020-02-22,Devonshire
968818,2020-03-05,Southeast
874658,2020-05-03,Northeast
28281,2020-03-08,Hollenbeck
827725,2020-11-21,77th Street
364558,2020-09-12,Foothill
164323,2020-10-29,Pacific
469077,2020-11-19,Foothill
810769,2020-10-03,Van Nuys
716445,2020-12-16,Southeast
862831,2020-06-18,Devonshire
941506,2020-03-03,Devonshire
979957,2020-07-29,Central
194890,2020-07-05,Hollywood
117373,2020-09-21,Olympic
147402,2020-02-22,Devonshire
789611,2020-04-20,Southeast
306488,2020-03-11,Hollenbeck
299838,2020-12-18,Foothill
716814,2020-04-24,Van Nuys
913721,2020-10-27,West LA
125586,2020-03-18,Wilshire
473557,2020-07-26,Harbor
38178,2020-07-24,Newton
493665,2020-09-29,Mission
32913,2020-02-19,Hollenbeck
431522,2020-09-10,77th Street
609250,2020-02-02,Hollywood
101386,2020-11-30,Hollenbeck
757922,2020-01-08,77th Street
232116,2020-02-21,Southeast
587447,2020-12-13,Harbor
366575,2020-01-19,Southwest
293885,2020-07-13,Harbor
917617,2020-09-15,Southwest
694570,2020-04-07,Topanga
616804,2020-10-22,Hollenbeck
370719,2020-02-10,Central
530950,2020-10-04,77th Street
137662,2020-08-24,Van Nuys
366207,2020-03-09,Harbor
905034,2020-11-11,Devonshire
149095,2020-05-28,Newton
637071,2020-01-14,Pacific
189761,2020-01-06,Southwest
99163,2020-11-14,Devonshire
882655,2020-02-26,Northeast
624369,2020-08-07,Foothill
24638,2020-03-24,Northeast
591506,2020-01-26,Southeast
762171,2020-10-26,N Hollywood
229522,2020-04-07,Southwest
279426,2020-07-25,Southeast
433605,2020-03-25,Southeast
997174,2020-11-11,Southwest
195181,2020-08-18,Newton
741473,2020-12-30,Van Nuys
429662,2020-10-15,Rampart
330568,2020-02-21,Southwest
613144,2020-01-30,Rampart
52799,2020-06-06,Topanga
392874,2020-05-31,Foothill
941375,2020-10-20,Wilshire
381572,2020-03-16,Newton
795564,2020-06-22,77th Street
491276,2020-11-24,Mission
206629,2020-06-24,Foothill
345572,2020-12-25,Rampart
816331,2020-05-19,Pacific
822281,2020-10-16,Northeast
262817,2020-04-20,Hollywood
32819,2020-01-25,Pacific
291741,2020-08-11,Southeast
348152,2020-03-08,West LA
696453,2020-09-25,Wilshire
886185,2020-10-28,Newton
896934,2020-09-21,Hollywood
249789,2020-09-10,77th Street
880748,2020-12-24,Rampart
677274,2020-08-01,Hollenbeck
756023,2020-06-13,West LA
944081,2020-05-19,Central
707911,2020-10-09,Southwest
607328,2020-12-24,Pacific
239639,2020-01-31,N Hollywood
416059,2020-08-17,West LA
729228,2020-03-22,Pacific
143273,2020-04-04,Rampart
369031,2020-07-31,N Hollywood
37349,2020-03-08,Wilshire
192776,2020-08-29,Olympic
568340,2020-05-14,Central
504841,2020-09-28,N Hollywood
955774,2020-03-02,Hollywood
261916,2020-10-14,Southwest
143242,2020-03-28,Olympic
32666,2020-07-09,West Valley
168417,2020-06-25,N Hollywood
547197,2020-11-07,Van Nuys
981016,2020-04-27,Pacific
636299,2020-01-11,Topanga
739461,2020-06-12,Foothill
620207,2020-06-26,Northeast
551438,2020-02-16,Newton
586070,2020-06-18,West LA
268866,2020-03-29,Hollenbeck
594698,2020-09-24,Central
354862,2020-10-13,Central
269544,2020-08-23,West Valley
77292,2020-03-26,Hollywood
784316,2020-02-12,Hollenbeck
29146,2020-10-02,Pacific
259553,2020-06-16,West LA
703650,2020-09-23,Pacific
141165,2020-02-07,N Hollywood
99590,2020-08-19,Devonshire
390077,2020-07-04,N Hollywood
602742,2020-04-19,Newton
283207,2020-03-17,Van Nuys
909724,2020-06-30,Wilshire
730699,2020-06-04,Pacific
909359,2020-12-06,Devonshire
462521,2020-11-04,N Hollywood
622753,2020-06-15,Central
183569,2020-01-29,77th Street
878813,2020-12-04,Hollywood
360870,2020-11-28,Wilshire
239435,2020-07-25,West Valley
657123,2020-11-21,Mission
359446,2020-11-06,Central
143507,2020-08-31,Hollywood
61020,2020-06-03,Hollywood
428248,2020-08-01,Central
660777,2020-07-01,Rampart
436498,2020-02-17,Southwest
710164,2020-09-26,Southeast
581565,2020-03-22,Southwest
84428,2020-01-17,Southwest
192879,2020-08-23,77th Street
706333,2020-06-27,Rampart
601161,2020-08-10,Foothill
994767,2020-07-25,Harbor
297985,2020-01-29,Hollywood
308529,2020-03-13,Van Nuys
541279,2020-04-02,Wilshire
330350,2020-10-21,West Valley
247310,2020-10-26,Wilshire
234379,2020-02-28,Wilshire
111391,2020-01-06,Olympic
681826,2020-11-05,Wilshire
963458,2020-06-07,Olympic
122525,2020-11-06,Van Nuys
438949,2020-10-23,Central
842788,2020-10-31,Southeast
608151,2020-04-21,Southwest
481599,2020-01-07,Foothill
979317,2020-02-03,N Hollywood
4243,2020-06-14,Hollenbeck
271282,2020-09-06,Newton
290026,2020-10-31,Topanga
432666,2020-06-30,Harbor
734595,2020-04-08,Olympic
671932,2020-11-16,Central
39550,2020-08-10,Newton
600479,2020-08-21,Wilshire
481332,2020-08-28,Van Nuys
924050,2020-04-16,Hollenbeck
249769,2020-02-09,Northeast
738720,2020-09-17,Harbor
718220,2020-04-29,Southwest
7786,2020-06-07,Pacific
291268,2020-07-16,Rampart
877875,2020-08-23,77th Street
810355,2020-01-31,Northeast
877886,2020-03-16,Newton
294999,2020-07-23,Harbor
677098,2020-04-23,Harbor
908361,2020-09-02,Harbor
167091,2020-12-26,Topanga
767427,2020-05-02,Hollywood
867293,2020-01-17,West LA
774838,2020-10-11,Central
945448,2020-07-27,Harbor
496065,2020-03-09,Wilshire
226671,2020-04-08,Olympic
854073,2020-09-15,West Valley
51813,2020-12-04,Pacific
933845,2020-04-17,Southwest
568832,2020-03-13,Pacific
488299,2020-01-02,Harbor
952644,2020-09-22,Wilshire
26037,2020-06-21,Wilshire
587467,2020-06-23,West Valley
81872,2020-09-23,Hollywood
629744,2020-04-06,Rampart
245426,2020-03-19,Devonshire
372914,2020-12-17,Devonshire
312398,2020-12-19,Southeast
962361,2020-11-16,Devonshire
66180,2020-01-12,Olympic
356534,2020-05-11,Foothill
878717,2020-03-13,77th Street
397169,2020-03-28,Pacific
999029,2020-07-01,Hollywood
937907,2020-06-26,Olympic
328207,2020-01-16,N Hollywood
636061,2020-01-11,Southwest
498761,2020-09-30,Devonshire
888696,2020-08-22,Olympic
196009,2020-08-03,77th Street
148330,2020-11-04,Hollenbeck
768764,2020-03-04,Harbor
149873,2020-03-04,Foothill
526512,2020-03-23,Central
695713,2020-01-05,Wilshire
4267,2020-11-02,Newton
495949,2020-02-01,Newton
287293,2020-10-07,N Hollywood
595571,2020-04-11,Pacific
811709,2020-07-20,Newton
108368,2020-05-29,N Hollywood
300167,2020-10-10,West Valley
44925,2020-07-24,77th Street
858834,2020-09-06,Rampart
655188,2020-12-30,Topanga
747726,2020-12-20,Newton
315575,2020-12-17,West LA
614166,2020-04-03,Hollywood
565042,2020-05-02,Hollywood
257901,2020-04-04,Hollywood
476025,2020-10-09,Southwest
685050,2020-03-22,N Hollywood
24686,2020-10-02,N Hollywood
49334,2020-07-29,Devonshire
895739,2020-06-08,West LA
942271,2020-09-15,Devonshire
732064,2020-04-19,Olympic
849179,2020-05-20,Central
428327,2020-05-14,Devonshire
901791,2020-09-28,Wilshire
339416,2020-01-17,Olympic
857093,2020-07-27,West Valley
323625,2020-12-23,Pacific
815784,2020-08-27,West LA
437705,2020-08-27,Van Nuys
942155,2020-04-26,Newton
232879,2020-12-05,Wilshire
278850,2020-09-11,Central
312440,2020-04-15,Harbor
120471,2020-10-10,Wilshire
277644,2020-03-29,Wilshire
180074,2020-03-28,Central
112329,2020-10-02,Hollenbeck
555340,2020-07-03,Devonshire
61041,2020-08-24,Central
578229,2020-12-29,Olympic
843708,2020-10-03,Van Nuys
989681,2020-10-10,Wilshire
579526,2020-09-15,Hollywood
571482,2020-06-07,Olympic
672055,2020-07-07,Newton
399765,2020-05-31,West LA
675444,2020-06-27,Southwest
837256,2020-02-06,Central
275843,2020-12-30,77th Street
255888,2020-11-10,Hollenbeck
794751,2020-05-02,Mission
851187,2020-09-25,Pacific
281752,2020-08-20,Newton
325723,2020-11-06,Southeast
890475,2020-08-17,West Valley
730943,2020-06-29,Newton
657301,2020-07-27,Wilshire
196021,2020-02-25,Southeast
696352,2020-11-24,Central
95790,2020-02-08,Foothill
911057,2020-09-18,Northeast
857606,2020-09-29,West LA
242092,2020-06-04,Southeast
507330,2020-04-24,Olympic
838764,2020-10-06,Hollenbeck
759805,2020-06-24,Olympic
557408,2020-11-18,Southwest
297292,2020-09-26,Topanga
323663,2020-04-28,Rampart
157957,2020-11-08,Hollenbeck
155605,2020-08-30,Newton
806529,2020-11-16,Southeast
620350,2020-01-16,Southwest
767090,2020-07-04,Van Nuys
219097,2020-10-07,Southwest
451122,2020-12-14,Foothill
581441,2020-01-31,Southwest
814866,2020-02-26,Hollywood
380345,2020-02-07,Central
76419,2020-02-17,Harbor
110208,2020-10-31,Newton
353882,2020-05-12,Southeast
234707,2020-11-26,Olympic
510745,2020-02-21,Olympic
745592,2020-11-09,Foothill
22683,2020-04-17,Mission
914484,2020-04-21,Rampart
627527,2020-12-13,Hollywood
604108,2020-04-06,Harbor
425847,2020-06-08,Harbor
389822,2020-10-25,Foothill
220873,2020-04-13,Newton
16172,2020-03-29,Southeast
866450,2020-09-08,Newton
89711,2020-12-07,Pacific
201148,2020-04-12,Pacific
644204,2020-01-13,Northeast
74455,2020-06-24,77th Street
103604,2020-11-27,Mission
371908,2020-07-26,Southeast
648933,2020-08-25,Northeast
208984,2020-04-04,Foothill
395554,2020-06-08,Foothill
328028,2020-08-28,Van Nuys
549888,2020-01-27,Hollenbeck
94228,2020-12-04,Rampart
330457,2020-09-13,Central
677151,2020-06-28,Hollywood
716798,2020-09-03,Pacific
698700,2020-06-12,Rampart
96931,2020-11-24,Olympic
429962,2020-03-13,Olympic
453414,2020-06-01,Hollywood
717421,2020-10-03,Northeast
609931,2020-12-25,Pacific
864327,2020-02-24,Olympic
134890,2020-06-26,77th Street
546447,2020-09-27,Southeast
315348,2020-02-14,77th Street
619113,2020-09-29,Northeast
581742,2020-04-21,Newton
998797,2020-07-11,Wilshire
159902,2020-11-27,Southeast
532524,2020-06-05,Southeast
560120,2020-02-14,Mission
856208,2020-12-18,N Hollywood
851095,2020-12-15,Hollenbeck
818108,2020-06-24,77th Street
633051,2020-05-14,Harbor
40258,2020-03-20,Pacific
205406,2020-10-12,Topanga
128228,2020-06-12,Mission
345342,2020-08-16,Devonshire
690184,2020-02-12,Foothill
663803,2020-06-23,Southeast
433246,2020-07-08,Pacific
745254,2020-07-11,Mission
518254,2020-11-02,Devonshire
347616,2020-06-27,Wilshire
857945,2020-07-23,Central
243850,2020-10-14,West LA
601468,2020-01-02,Foothill
16545,2020-11-27,Olympic
963789,2020-07-18,Hollywood
282692,2020-07-11,Wilshire
753698,2020-04-29,Mission
292501,2020-03-03,Central
955573,2020-01-03,Newton
474955,2020-12-10,Hollenbeck
477320,2020-02-22,Pacific
807617,2020-01-02,Southeast
500160,2020-11-29,Southwest
853855,2020-09-11,Hollywood
488362,2020-03-12,Hollywood
425510,2020-02-13,Pacific
472631,2020-04-09,Central
818585,2020-12-19,Rampart
657770,2020-03-10,Olympic
726941,2020-03-07,Central
51457,2020-03-01,Pacific
685006,2020-09-01,Topanga
835243,2020-04-30,Rampart
417509,2020-11-17,Harbor
857437,2020-07-05,Olympic
198307,2020-05-20,Hollywood
844577,2020-02-11,Pacific
962655,2020-11-10,Southeast
573595,2020-04-04,Wilshire
765229,2020-05-17,Wilshire
380961,2020-01-25,Topanga
330949,2020-04-19,Van Nuys
254215,2020-05-22,Harbor
362378,2020-03-16,Pacific
755988,2020-03-10,N Hollywood
477365,2020-09-02,Pacific
810516,2020-07-27,Central
275956,2020-09-23,77th Street
889594,2020-10-07,77th Street
568094,2020-12-22,Pacific
178682,2020-05-16,Olympic
408996,2020-10-29,Newton
974544,2020-09-07,77th Street
890126,2020-10-24,Pacific
43819,2020-12-13,Mission
839032,2020-03-17,Olympic
443371,2020-10-20,77th Street
684188,2020-10-15,Newton
613717,2020-07-22,Newton
415226,2020-08-01,Foothill
196087,2020-10-20,Pacific
406073,2020-09-03,Pacific
904034,2020-08-13,Foothill
535065,2020-07-25,Central
91624,2020-09-09,Harbor
718107,2020-01-06,Mission
372724,2020-12-10,Olympic
465486,2020-09-24,Harbor
335177,2020-01-26,Hollywood
291173,2020-11-19,Rampart
599883,2020-06-29,77th Street
100529,2020-06-19,Wilshire
241206,2020-02-09,Harbor
230708,2020-07-31,West LA
925292,2020-05-04,West LA
906564,2020-06-17,Southwest
199660,2020-08-28,Southwest
319816,2020-11-09,West LA
644381,2020-10-26,Pacific
83095,2020-08-12,Northeast
796401,2020-05-26,West Valley
145261,2020-07-29,Rampart
836309,2020-08-08,Central
912015,2020-09-29,Pacific
435617,2020-11-20,Pacific
464267,2020-06-04,Southeast
607574,2020-01-31,Southeast
804923,2020-08-11,Olympic
47413,2020-04-02,Northeast
960327,2020-02-16,Foothill
736394,2020-02-18,Central
173687,2020-12-30,West Valley
69815,2020-02-20,Olympic
736383,2020-01-14,West Valley
915072,2020-05-27,Harbor
438042,2020-11-07,77th Street
339049,2020-05-27,77th Street
361776,2020-11-09,Olympic
442046,2020-06-27,Mission
601602,2020-12-28,Pacific
715804,2020-12-20,Southwest
717892,2020-12-15,Southeast
693412,2020-03-10,Central
408545,2020-10-18,Pacific
921657,2020-02-22,Hollywood
405720,2020-06-17,Devonshire
863530,2020-03-30,West LA
393604,2020-02-23,Wilshire
556747,2020-09-19,Pacific
555505,2020-01-14,Central
756157,2020-11-13,Hollywood
552852,2020-10-09,Foothill
233621,2020-07-21,Pacific
836170,2020-01-09,Mission
882624,2020-10-23,Harbor
273400,2020-11-11,Rampart
227575,2020-09-16,Wilshire
956106,2020-07-02,Wilshire
12096,2020-10-24,Devonshire
784125,2020-12-10,Northeast
455087,2020-09-21,Wilshire
889701,2020-06-22,Topanga
342419,2020-05-11,Southeast
480961,2020-02-05,Wilshire
367818,2020-06-18,Northeast
417916,2020-04-18,Wilshire
589110,2020-01-24,Rampart
111988,2020-04-24,Hollenbeck
47583,2020-06-20,77th Street
368309,2020-08-13,Topanga
769572,2020-04-03,Wilshire
825696,2020-10-12,Devonshire
882128,2020-04-09,Central
232804,2020-01-19,Southeast
124509,2020-01-21,Northeast
17841,2020-03-08,Olympic
557843,2020-04-24,Topanga
262328,2020-01-31,Harbor
567160,2020-04-25,Olympic
227279,2020-03-22,Topanga
401164,2020-03-01,Hollenbeck
150217,2020-08-02,Harbor
819166,2020-04-20,Southeast
763722,2020-01-15,Rampart
366673,2020-12-03,N Hollywood
97642,2020-11-05,Harbor
485291,2020-09-23,Hollywood
237920,2020-08-01,Central
265808,2020-11-13,N Hollywood
836642,2020-07-20,Hollywood
608487,2020-12-02,Wilshire
735821,2020-09-10,Central
437043,2020-11-27,Rampart
822658,2020-02-14,Hollywood
826355,2020-06-19,Central
421565,2020-11-02,Olympic
231876,2020-06-20,Newton
254185,2020-03-09,Rampart
984707,2020-01-09,Van Nuys
818455,2020-10-05,Northeast
836092,2020-01-25,77th Street
292921,2020-04-27,Northeast
746012,2020-08-20,Hollenbeck
733058,2020-10-19,Southwest
536750,2020-11-13,Southeast
21743,2020-01-11,Olympic
121496,2020-02-07,Southwest
952417,2020-12-21,Central
695387,2020-08-19,Harbor
214844,2020-10-29,Hollenbeck
56516,2020-02-13,Olympic
573897,2020-06-09,Wilshire
448789,2020-03-20,Olympic
42510,2020-03-03,Rampart
533026,2020-06-23,Central
475208,2020-04-09,Hollenbeck
151183,2020-11-05,Devonshire
515061,2020-06-14,N Hollywood
74938,2020-05-12,West LA
985058,2020-02-14,Northeast
50264,2020-03-06,Hollenbeck
380571,2020-04-13,Newton
815909,2020-06-22,Topanga
147885,2020-08-08,West Valley
134925,2020-06-20,Newton
489576,2020-12-06,Wilshire
713113,2020-09-10,Harbor
311568,2020-04-07,Southeast
485209,2020-09-20,Hollenbeck
823173,2020-08-16,Olympic
92681,2020-11-17,Hollenbeck
37728,2020-04-25,Rampart
279002,2020-09-13,Hollenbeck
245395,2020-01-29,Pacific
230486,2020-02-06,Hollenbeck
336691,2020-10-14,Foothill
302779,2020-04-09,Central
124960,2020-06-05,Southwest
57762,2020-07-11,Olympic
698223,2020-05-11,Rampart
180006,2020-04-11,Southwest
126166,2020-04-07,Southeast
193821,2020-12-04,Wilshire
822015,2020-08-18,Newton
819324,2020-01-23,West Valley
550289,2020-11-28,Mission
565925,2020-05-11,77th Street
123033,2020-05-18,N Hollywood
20060,2020-05-28,N Hollywood
513836,2020-11-02,Olympic
28406,2020-01-20,Rampart
521562,2020-06-01,Pacific
421329,2020-09-15,Van Nuys
61087,2020-11-14,Rampart
281651,2020-04-26,Rampart
679057,2020-03-21,Pacific
372195,2020-03-09,Harbor
943928,2020-08-31,Central
425284,2020-05-26,Rampart
574228,2020-01-23,77th Street
614462,2020-05-25,Wilshire
802711,2020-06-01,Harbor
114423,2020-09-27,Wilshire
864545,2020-03-15,Mission
69684,2020-05-10,Topanga
785892,2020-09-09,77th Street
5245,2020-11-25,Pacific
941156,2020-10-14,Hollenbeck
969031,2020-01-19,Rampart
381155,2020-11-21,Harbor
816417,2020-10-21,Harbor
34896,2020-02-25,Pacific
538215,2020-09-23,Hollenbeck
685595,2020-11-21,Northeast
371411,2020-01-15,Olympic
519409,2020-11-16,Pacific
54095,2020-09-22,West Valley
859609,2020-07-01,77th Street
309051,2020-06-27,Harbor
227729,2020-12-17,Devonshire
864922,2020-06-16,Pacific
788859,2020-09-22,Topanga
344098,2020-06-23,Hollenbeck
927867,2020-09-26,Pacific
691134,2020-01-31,West Valley
956824,2020-08-20,Van Nuys
69432,2020-07-03,Olympic
634882,2020-05-12,Hollenbeck
826360,2020-03-03,Newton
93028,2020-07-08,Hollenbeck
182160,2020-10-28,Foothill
378031,2020-05-02,Northeast
19030,2020-08-27,Hollywood
211795,2020-02-16,Newton
992458,2020-02-16,Newton
373950,2020-12-15,Harbor
241130,2020-10-14,Northeast
347870,2020-06-24,Central
266122,2020-05-10,Wilshire
221463,2020-05-07,77th Street
766359,2020-06-01,Hollenbeck
927487,2020-08-17,Harbor
812785,2020-12-21,Wilshire
570897,2020-02-08,Wilshire
744173,2020-07-19,Wilshire
382249,2020-07-15,Harbor
556422,2020-08-11,Northeast
848660,2020-11-06,Hollenbeck
823715,2020-01-06,Topanga
432182,2020-09-03,Van Nuys
588438,2020-10-22,Central
157835,2020-04-23,Olympic
989620,2020-12-08,Rampart
410410,2020-02-25,West Valley
247445,2020-01-18,Olympic
835119,2020-12-23,77th Street
549979,2020-09-25,Mission
94360,2020-05-09,Topanga
699591,2020-07-27,Hollenbeck
600531,2020-09-25,Mission
824618,2020-05-01,Mission
689387,2020-05-22,Olympic
680432,2020-04-18,Rampart
911728,2020-10-02,Southwest
605797,2020-05-02,Southeast
972153,2020-01-26,Newton
624501,2020-07-10,West Valley
873447,2020-07-03,West LA
67163,2020-09-09,Van Nuys
430005,2020-04-11,Olympic
477641,2020-06-07,Pacific
369811,2020-01-05,West Valley
30177,2020-03-11,Hollywood
980187,2020-04-21,Hollenbeck
204262,2020-07-23,Wilshire
925568,2020-03-03,Northeast
988226,2020-11-20,Mission
304802,2020-10-13,Rampart
960669,2020-09-25,77th Street
559066,2020-07-23,Hollywood
624210,2020-02-02,Southwest
228419,2020-05-09,Olympic
951480,2020-02-15,Mission
631962,2020-07-29,Central
110294,2020-06-23,Pacific
609518,2020-04-14,Devonshire
758065,2020-08-11,Rampart
975917,2020-11-21,Hollenbeck
821984,2020-11-15,Rampart
902678,2020-01-28,Hollywood
141434,2020-06-23,Northeast
797582,2020-10-31,Devonshire
604725,2020-04-26,Mission
648754,2020-04-11,Devonshire
789360,2020-04-30,Hollenbeck
189389,2020-06-22,Southwest
506707,2020-05-30,Southwest
845517,2020-05-29,Hollywood
70387,2020-01-06,Northeast
301698,2020-10-17,West Valley
962298,2020-11-03,Hollywood
761562,2020-05-09,Van Nuys
538403,2020-11-12,Hollywood
371414,2020-01-03,Mission
187884,2020-08-05,Olympic
561803,2020-07-14,Topanga
331295,2020-01-23,West LA
429133,2020-07-10,Central
18446,2020-10-02,Harbor
824699,2020-02-11,Southeast
581829,2020-01-12,Hollenbeck
353669,2020-04-04,West Valley
275411,2020-02-24,Hollenbeck
630656,2020-11-26,Southeast
201469,2020-02-21,Hollywood
651705,2020-11-14,Southeast
495737,2020-12-05,77th Street
531645,2020-08-09,Northeast
53452,2020-07-19,Southeast
457893,2020-02-04,Southeast
289428,2020-09-23,Newton
711856,2020-01-23,Harbor
693081,2020-10-26,Pacific
861361,2020-04-26,N Hollywood
639786,2020-07-23,Rampart
117711,2020-09-30,Devonshire
771073,2020-11-05,Van Nuys
703306,2020-08-28,Southeast
48832,2020-09-19,Hollenbeck
760380,2020-04-04,Van Nuys
492963,2020-06-11,Southeast
197608,2020-12-08,77th Street
247559,2020-12-19,Wilshire
249961,2020-10-09,Southwest
122160,2020-11-02,Newton
900115,2020-11-06,West Valley
82280,2020-07-09,West LA
216613,2020-01-17,Newton
679352,2020-04-01,Mission
237727,2020-09-03,77th Street
443244,2020-01-10,Southwest
432970,2020-12-03,Harbor
874563,2020-02-10,Hollywood
85268,2020-06-03,Harbor
796058,2020-04-06,Hollywood
763912,2020-05-30,West LA
979212,2020-09-09,Rampart
258165,2020-07-04,West LA
45965,2020-09-28,West LA
821901,2020-03-09,Newton
797264,2020-06-29,77th Street
591542,2020-07-25,Olympic
71512,2020-12-28,Southeast
858190,2020-06-29,Mission
