customer_id,event_date,payment_value,rating
683545,2020-11-20,447,2.2
98461,2020-11-10,575,2.4
631962,2020-09-23,513,1.1
57430,2020-05-29,466,2.2
453057,2020-07-28,459,2.9
695713,2020-02-27,493,1.5
320515,2020-12-29,475,3.8
16004,2020-08-14,445,5.0
927287,2020-12-01,565,2.5
30177,2020-09-14,393,1.0
508361,2020-11-15,462,2.3
20572,2020-08-30,452,4.8
20572,2020-12-23,548,3.9
380341,2020-09-24,464,3.8
170430,2020-12-22,499,3.1
225976,2020-12-21,523,5.0
913685,2020-09-14,427,2.8
430005,2020-04-16,409,3.6
428358,2020-11-11,510,5.0
981016,2020-08-23,528,1.5
555839,2020-09-23,437,4.8
548769,2020-11-22,384,4.0
823872,2020-12-26,454,2.8
582006,2020-10-11,501,1.8
539174,2020-07-29,460,2.9
798871,2020-10-08,586,3.7
842538,2020-11-01,460,3.0
851187,2020-11-18,459,3.2
473167,2020-11-09,448,2.7
302391,2020-07-31,588,1.7
554414,2020-07-31,539,2.7
226060,2020-07-03,534,2.9
954342,2020-12-09,497,3.0
897939,2020-10-30,570,4.1
423645,2020-10-14,510,4.4
840629,2020-09-05,559,4.1
549875,2020-07-25,561,1.7
780347,2020-06-01,585,1.8
825980,2020-08-15,494,3.7
791228,2020-10-10,395,3.1
874747,2020-12-28,553,3.2
96156,2020-06-03,540,2.5
213595,2020-12-17,422,3.1
811323,2020-09-19,440,2.7
182711,2020-05-11,456,3.2
114423,2020-11-20,458,2.6
769111,2020-11-28,614,3.0
998398,2020-03-12,490,4.3
323663,2020-07-11,524,4.4
408747,2020-10-08,520,3.4
511664,2020-09-03,488,4.4
170564,2020-07-18,516,3.0
90476,2020-09-25,605,1.0
6734,2020-05-20,468,3.9
672757,2020-07-29,459,2.3
73180,2020-07-12,530,3.1
954342,2020-12-06,535,2.4
946376,2020-11-13,500,2.5
149816,2020-11-16,450,2.0
504725,2020-05-20,537,1.0
764276,2020-12-28,483,1.9
306682,2020-02-26,515,2.7
937907,2020-11-30,531,3.4
837165,2020-12-13,409,3.5
542698,2020-07-03,480,3.0
191258,2020-06-04,485,3.5
48886,2020-12-16,613,2.9
465196,2020-06-19,612,2.4
137149,2020-11-05,483,4.2
766791,2020-04-04,508,3.7
87200,2020-11-14,518,4.7
204682,2020-10-30,431,2.0
936834,2020-08-19,520,5.0
46849,2020-11-18,469,3.6
501837,2020-08-24,593,4.0
213703,2020-07-15,615,1.4
337642,2020-12-09,444,1.0
74173,2020-12-18,473,3.3
599952,2020-09-29,457,3.3
534891,2020-10-29,514,2.3
71824,2020-05-19,525,2.4
561282,2020-12-09,458,4.1
297220,2020-12-29,595,3.9
291319,2020-11-01,473,3.6
862597,2020-08-30,548,3.5
259979,2020-08-12,490,1.0
10244,2020-11-09,535,3.0
887977,2020-05-12,504,2.4
837086,2020-09-27,392,2.9
685338,2020-12-20,556,3.7
653916,2020-04-16,471,3.1
579526,2020-10-10,481,1.0
988202,2020-12-15,508,4.5
581502,2020-11-17,595,2.8
308784,2020-11-17,529,1.2
833423,2020-09-26,440,3.4
417643,2020-11-17,524,1.5
735821,2020-09-12,456,2.2
947014,2020-06-26,537,2.7
839801,2020-12-17,502,4.1
292717,2020-10-25,526,2.0
207032,2020-12-19,503,1.9
453414,2020-06-17,506,4.2
394440,2020-12-23,543,3.7
241244,2020-07-05,523,4.0
39494,2020-09-01,514,3.8
311982,2020-03-24,507,3.5
694736,2020-07-31,512,4.0
179325,2020-09-20,553,2.5
973860,2020-11-11,448,2.8
832126,2020-07-10,594,3.7
516548,2020-08-30,384,3.7
507330,2020-10-14,452,3.1
995457,2020-10-09,423,1.0
974963,2020-08-10,585,4.0
413727,2020-06-23,578,3.6
955573,2020-01-30,426,5.0
832725,2020-08-04,359,2.9
470414,2020-04-14,467,2.3
260561,2020-09-25,385,1.5
64453,2020-03-28,479,4.4
287164,2020-10-28,452,3.5
241244,2020-02-18,526,3.9
688037,2020-11-19,470,4.2
280191,2020-01-21,443,3.7
140224,2020-10-29,464,2.2
532330,2020-12-05,470,1.5
574997,2020-07-07,452,3.3
992091,2020-09-13,534,2.9
114580,2020-12-18,550,1.5
232879,2020-12-24,496,3.7
741068,2020-05-18,542,3.0
226060,2020-05-25,612,3.2
234707,2020-12-19,442,3.3
811372,2020-12-12,424,4.0
120390,2020-07-13,483,2.6
652150,2020-11-30,514,2.9
195153,2020-07-31,398,1.0
526220,2020-11-16,483,3.2
614712,2020-11-28,527,2.7
816331,2020-07-12,458,3.1
823173,2020-12-20,457,3.0
272419,2020-11-10,423,2.7
629015,2020-11-30,404,4.9
368550,2020-09-27,476,4.0
103084,2020-12-12,476,3.0
32913,2020-08-22,505,2.2
789360,2020-10-21,476,2.6
503984,2020-10-11,531,2.2
745897,2020-12-06,518,3.7
874747,2020-12-30,463,3.1
590337,2020-10-25,529,3.5
153026,2020-12-11,515,4.6
888223,2020-09-29,451,5.0
120471,2020-11-06,450,2.3
391670,2020-11-30,531,5.0
284078,2020-05-03,454,1.5
205887,2020-11-01,501,2.5
944022,2020-12-11,599,3.4
75109,2020-10-11,465,3.8
445466,2020-07-04,535,1.5
482689,2020-12-14,640,3.6
102653,2020-10-04,499,2.9
307851,2020-11-16,595,3.3
689727,2020-12-30,511,1.2
660777,2020-07-27,468,1.3
313959,2020-12-23,510,3.5
29315,2020-12-10,337,2.9
757940,2020-12-14,411,3.5
899254,2020-12-23,520,1.9
468062,2020-12-27,500,3.3
510652,2020-11-23,511,5.0
774467,2020-12-04,517,1.7
445022,2020-11-07,503,3.2
441300,2020-08-20,496,2.8
404361,2020-09-10,549,5.0
565803,2020-08-22,574,2.3
711681,2020-04-22,467,3.6
673901,2020-12-06,515,5.0
555649,2020-10-22,528,2.2
38178,2020-08-17,426,3.2
228043,2020-10-27,587,2.2
776998,2020-07-01,500,3.2
778545,2020-10-21,468,4.1
768568,2020-11-10,563,3.0
287164,2020-12-06,406,2.5
21759,2020-12-03,497,3.1
806671,2020-09-27,498,3.1
887774,2020-05-17,464,3.0
9737,2020-08-11,539,2.3
689033,2020-06-01,530,3.6
217545,2020-04-12,549,2.7
483867,2020-08-15,406,3.5
379955,2020-11-27,584,4.6
952732,2020-12-16,547,4.7
439134,2020-05-20,483,3.9
896056,2020-12-26,469,2.5
653916,2020-12-26,523,2.7
623815,2020-12-17,454,3.8
22864,2020-11-10,510,4.4
364287,2020-03-23,433,2.6
313959,2020-12-19,474,2.8
806480,2020-10-13,536,1.8
97484,2020-12-06,553,2.5
602742,2020-12-13,557,4.5
476984,2020-12-04,592,2.0
846152,2020-12-13,481,3.7
553892,2020-09-20,547,2.6
498753,2020-12-23,540,3.1
936378,2020-06-03,472,2.4
455087,2020-11-03,561,2.9
826360,2020-04-27,481,4.9
956960,2020-01-12,509,1.8
10244,2020-11-26,505,2.8
569738,2020-10-16,483,3.3
531709,2020-11-28,386,3.2
575085,2020-12-06,450,3.5
339657,2020-06-16,528,1.0
592162,2020-12-29,524,3.6
475604,2020-12-13,511,2.2
838180,2020-07-09,562,3.9
103084,2020-10-08,452,3.1
69432,2020-10-19,569,4.1
906735,2020-05-19,554,2.9
231312,2020-09-19,559,4.6
353600,2020-09-26,602,3.7
247559,2020-12-30,522,3.5
780180,2020-07-03,495,3.0
827251,2020-12-21,500,2.5
40780,2020-12-15,499,2.8
610952,2020-11-26,522,2.9
204963,2020-08-17,519,3.5
56580,2020-10-11,514,5.0
952669,2020-11-20,549,1.4
232879,2020-12-15,436,3.9
745897,2020-10-09,554,2.7
540430,2020-12-20,511,3.0
192446,2020-12-15,491,3.8
214844,2020-11-03,450,2.3
535393,2020-09-21,534,2.3
254185,2020-09-21,501,3.3
745840,2020-07-11,399,3.7
911811,2020-06-25,499,4.9
267134,2020-12-07,624,1.5
387946,2020-10-21,501,2.6
403582,2020-11-18,493,1.9
96931,2020-11-29,443,1.0
533311,2020-07-27,466,3.5
848665,2020-06-09,520,5.0
654231,2020-10-29,572,2.0
286167,2020-09-27,492,4.4
609931,2020-12-29,536,3.2
943143,2020-09-29,444,2.9
770349,2020-12-22,385,4.4
881331,2020-11-09,534,3.6
906882,2020-09-07,488,1.8
770004,2020-12-13,494,3.7
74790,2020-04-13,578,2.6
163632,2020-12-01,424,3.6
167275,2020-12-07,549,3.0
338444,2020-11-28,532,4.8
829863,2020-04-11,481,3.6
351,2020-07-09,524,3.7
340035,2020-10-22,512,4.1
604478,2020-11-09,495,1.4
283753,2020-06-28,516,3.4
791425,2020-08-19,495,2.6
849762,2020-06-14,513,1.5
621138,2020-12-26,566,2.7
724089,2020-12-04,485,2.7
426215,2020-06-18,429,3.3
683545,2020-11-25,510,4.0
406073,2020-10-25,507,3.2
568799,2020-11-22,596,2.7
381509,2020-08-17,508,2.4
579526,2020-10-21,481,3.0
429972,2020-12-01,425,2.8
56516,2020-07-05,526,4.1
592162,2020-12-19,529,5.0
502885,2020-09-21,536,2.4
799472,2020-09-15,491,4.0
451946,2020-08-09,589,4.2
289428,2020-09-29,531,4.6
957269,2020-11-24,524,3.5
143566,2020-10-02,550,3.1
938291,2020-06-18,480,1.7
702771,2020-10-22,459,3.3
944438,2020-12-19,491,4.8
645405,2020-02-28,457,1.0
766223,2020-08-27,434,2.3
877609,2020-11-08,451,2.5
284078,2020-12-28,511,2.7
978266,2020-12-22,477,3.2
896934,2020-11-07,480,3.7
583728,2020-05-24,503,2.8
279002,2020-10-18,524,2.1
264181,2020-12-23,476,2.0
681802,2020-06-20,481,2.3
16594,2020-04-20,494,1.9
831421,2020-11-19,442,4.6
231414,2020-06-11,611,4.6
753382,2020-08-12,507,1.0
508361,2020-12-07,545,3.0
846042,2020-09-04,479,3.5
42510,2020-12-26,528,4.6
671932,2020-11-20,604,3.3
601661,2020-09-18,468,3.2
180038,2020-10-25,433,2.6
844084,2020-12-27,446,3.9
94228,2020-12-10,563,2.7
120390,2020-12-15,524,3.4
764400,2020-08-20,539,3.0
807166,2020-12-18,554,2.5
877609,2020-09-19,552,4.2
944138,2020-12-30,498,3.5
811776,2020-10-03,504,3.6
327109,2020-12-10,533,3.3
850017,2020-10-26,488,3.8
800836,2020-08-08,523,5.0
921071,2020-10-16,446,4.9
906239,2020-12-10,520,3.8
291285,2020-08-14,469,2.6
456576,2020-07-08,518,3.0
283753,2020-06-07,431,3.1
336241,2020-08-21,504,2.5
425515,2020-02-19,551,4.2
355699,2020-10-11,459,2.7
623342,2020-12-20,472,3.2
56027,2020-09-12,551,3.4
611174,2020-11-17,491,2.5
999029,2020-09-29,576,4.3
475604,2020-12-07,524,1.8
778545,2020-11-06,549,3.1
844084,2020-07-06,451,4.4
227041,2020-09-19,527,1.7
233526,2020-08-07,487,2.9
56027,2020-10-07,473,3.6
579805,2020-12-27,552,2.6
953795,2020-12-07,601,3.3
629814,2020-11-21,590,3.5
549888,2020-02-26,551,4.5
734540,2020-04-29,471,4.1
96156,2020-10-12,458,3.0
608463,2020-09-26,506,3.9
829004,2020-05-10,413,3.2
135305,2020-10-15,499,1.4
921183,2020-10-11,413,2.7
853855,2020-12-20,424,3.3
289591,2020-02-29,446,2.6
49926,2020-08-19,469,3.2
806330,2020-07-25,520,1.0
180074,2020-09-07,394,3.8
549888,2020-10-12,448,3.4
911916,2020-11-28,517,3.2
854397,2020-06-06,502,3.4
964846,2020-07-16,442,3.1
322875,2020-06-09,521,3.8
143590,2020-10-09,534,2.8
986522,2020-09-07,509,3.2
246695,2020-10-03,464,3.1
579805,2020-12-29,511,2.6
70670,2020-12-08,506,4.2
455087,2020-12-05,471,5.0
826360,2020-12-15,508,3.6
380851,2020-12-12,550,3.3
453549,2020-12-29,469,2.8
359446,2020-11-09,534,3.5
243140,2020-12-28,364,4.7
375323,2020-08-31,485,2.4
672757,2020-08-26,529,2.3
297997,2020-08-23,524,2.1
253786,2020-09-11,496,3.0
383609,2020-06-18,547,3.7
447558,2020-12-26,485,1.0
395687,2020-08-24,460,3.4
765927,2020-11-03,537,2.0
723384,2020-09-01,507,2.7
534044,2020-10-06,573,4.2
246695,2020-12-12,521,1.0
582006,2020-07-25,489,2.6
623810,2020-10-16,502,1.6
873651,2020-05-31,559,4.6
207713,2020-12-14,489,2.7
66180,2020-01-29,479,3.0
680432,2020-11-26,530,4.5
330625,2020-10-23,502,3.0
644245,2020-12-24,570,1.8
173032,2020-07-28,549,4.0
842695,2020-08-27,532,2.4
890126,2020-10-30,531,3.6
418057,2020-12-23,587,2.8
508790,2020-12-29,533,1.9
842538,2020-12-07,512,3.0
860590,2020-10-04,470,2.7
905708,2020-12-11,595,3.5
675536,2020-12-20,505,1.9
67032,2020-08-22,475,3.3
308784,2020-11-02,511,4.5
709662,2020-04-19,501,2.9
585754,2020-07-26,499,3.1
195341,2020-12-25,496,3.2
573908,2020-04-18,532,4.3
814217,2020-09-02,479,1.7
19030,2020-10-01,530,4.6
488881,2020-12-17,495,3.7
53088,2020-06-19,463,3.2
6378,2020-12-23,477,2.7
257901,2020-06-22,469,2.6
85387,2020-10-05,481,3.2
814866,2020-05-31,506,4.0
755368,2020-11-03,495,2.1
901621,2020-12-28,488,1.9
632000,2020-08-02,549,4.1
110208,2020-11-22,435,1.7
73180,2020-12-12,559,2.6
627168,2020-12-18,504,1.0
477365,2020-12-28,562,4.8
351024,2020-09-21,515,2.0
372496,2020-08-18,582,3.1
873651,2020-09-24,487,5.0
470320,2020-09-18,454,3.6
822870,2020-12-14,440,3.8
942155,2020-09-02,473,1.8
956106,2020-11-18,600,3.1
515655,2020-11-22,452,1.5
550016,2020-09-23,462,4.2
847417,2020-10-19,495,1.9
637071,2020-01-16,577,2.0
814217,2020-12-14,496,3.4
550361,2020-02-15,493,3.2
650239,2020-10-19,386,1.0
751740,2020-11-24,519,1.8
927117,2020-07-20,540,2.0
708140,2020-09-17,421,2.8
877609,2020-09-26,478,3.0
58156,2020-12-14,575,2.2
494208,2020-11-21,486,4.0
758078,2020-11-22,478,2.0
26245,2020-04-08,509,3.6
931833,2020-11-03,379,2.3
246500,2020-09-22,528,3.5
510745,2020-07-20,518,2.8
198546,2020-11-29,434,2.8
216613,2020-11-25,583,3.9
1644,2020-11-17,399,2.0
487875,2020-10-20,448,3.9
794646,2020-09-26,535,4.8
61041,2020-11-01,562,1.8
483664,2020-12-17,503,2.4
998467,2020-10-15,420,3.7
153026,2020-12-11,546,2.6
844577,2020-12-12,576,4.3
157248,2020-08-24,487,2.6
299525,2020-11-12,548,4.1
391670,2020-12-24,472,2.9
924050,2020-12-27,544,4.8
414978,2020-11-17,529,4.6
63404,2020-07-04,528,2.2
20572,2020-08-25,554,5.0
278132,2020-06-08,453,4.1
634279,2020-06-12,443,2.3
804923,2020-09-10,531,4.4
397780,2020-09-26,513,2.5
850045,2020-09-16,555,3.7
61692,2020-12-15,518,1.5
133608,2020-12-07,505,2.2
849285,2020-12-23,421,2.7
887155,2020-11-30,596,3.8
683063,2020-12-10,502,3.1
939437,2020-03-17,497,3.4
879225,2020-02-08,486,1.9
289395,2020-11-14,468,3.6
24379,2020-11-30,524,1.9
107174,2020-11-24,493,3.6
571982,2020-04-13,460,4.6
85387,2020-11-17,455,2.6
226007,2020-11-06,584,2.6
191553,2020-07-29,426,2.2
4243,2020-07-26,464,3.9
428248,2020-12-17,514,2.9
587167,2020-12-20,496,3.2
584397,2020-12-09,566,2.6
178962,2020-07-08,460,2.7
116270,2020-11-21,480,3.3
583077,2020-11-30,480,2.7
995730,2020-09-29,464,2.3
266403,2020-11-14,476,3.3
755872,2020-07-30,531,3.3
445421,2020-04-16,426,4.2
937038,2020-12-03,642,2.7
526234,2020-12-21,447,3.2
173032,2020-06-02,558,2.5
862597,2020-08-14,535,3.0
832126,2020-09-18,565,3.5
898896,2020-07-18,518,1.4
591542,2020-08-02,480,3.4
225958,2020-12-21,613,3.8
912015,2020-12-26,524,1.9
489511,2020-12-27,489,1.0
224272,2020-07-03,422,2.0
487875,2020-12-24,457,2.5
831421,2020-11-30,443,3.1
724089,2020-12-30,438,3.7
913162,2020-11-21,458,2.8
536954,2020-06-28,485,2.1
589110,2020-10-31,525,2.2
862597,2020-10-18,518,2.4
57762,2020-07-20,499,2.4
571482,2020-11-08,581,3.9
234174,2020-09-16,636,1.6
765927,2020-12-13,588,3.4
506498,2020-09-08,531,3.0
989620,2020-12-15,503,2.7
48886,2020-12-25,547,3.0
288397,2020-08-11,540,3.3
639786,2020-09-27,595,3.4
979808,2020-12-16,560,2.7
138972,2020-11-07,465,3.3
934221,2020-12-16,494,2.9
976984,2020-08-31,484,2.6
535168,2020-10-27,590,2.2
186717,2020-06-17,512,1.0
471030,2020-10-30,542,3.5
85127,2020-12-06,550,2.3
854075,2020-11-18,422,2.7
755537,2020-06-11,620,2.9
595508,2020-12-26,518,2.7
234174,2020-10-17,543,2.0
997344,2020-11-17,505,3.3
119290,2020-06-02,563,4.7
955573,2020-07-07,387,2.8
587513,2020-09-15,423,2.3
607802,2020-11-02,533,4.2
271662,2020-10-17,561,1.1
357623,2020-08-04,432,1.7
490848,2020-04-19,460,3.0
235688,2020-12-30,523,2.9
766791,2020-04-22,479,4.2
613717,2020-12-27,451,2.7
293983,2020-12-08,440,2.5
629814,2020-12-26,531,1.2
811709,2020-08-18,466,2.4
493771,2020-10-28,478,3.0
223549,2020-08-05,475,2.3
91837,2020-12-15,495,2.8
64453,2020-10-07,419,1.2
595571,2020-11-02,471,3.7
890126,2020-12-20,490,2.3
234707,2020-12-07,546,1.0
314785,2020-11-22,537,3.7
885913,2020-12-14,550,2.9
650239,2020-12-05,488,2.4
667150,2020-12-23,568,2.1
536604,2020-08-19,523,3.7
464521,2020-12-01,511,2.1
712542,2020-05-11,624,3.2
188476,2020-12-11,493,2.5
192446,2020-12-24,459,3.9
401681,2020-08-08,577,4.4
189074,2020-09-08,491,1.3
272104,2020-11-28,472,3.5
731651,2020-12-17,507,2.6
400699,2020-11-30,444,2.6
200154,2020-12-18,546,2.1
429426,2020-06-04,477,3.7
353643,2020-06-21,448,1.2
204262,2020-11-21,526,3.7
554966,2020-01-12,510,1.6
148330,2020-12-19,493,4.6
948540,2020-12-18,428,3.3
977140,2020-11-16,471,3.2
535065,2020-11-24,439,1.3
136761,2020-11-18,527,3.1
125264,2020-12-10,511,1.5
237776,2020-12-11,521,4.3
158036,2020-09-28,472,3.3
281504,2020-05-29,474,3.9
560677,2020-10-03,458,2.9
849762,2020-07-20,542,3.5
996277,2020-11-08,452,3.0
416944,2020-08-10,618,2.9
999859,2020-12-18,613,2.6
452990,2020-10-29,470,3.3
794646,2020-11-22,559,2.1
524260,2020-09-25,486,4.8
132509,2020-09-29,487,4.2
439343,2020-09-01,603,1.0
617389,2020-08-12,504,1.0
117088,2020-07-24,409,2.8
272198,2020-10-11,562,2.4
628651,2020-05-19,574,2.9
489576,2020-12-22,514,3.0
162826,2020-11-14,557,2.9
575085,2020-11-02,563,2.1
444160,2020-08-11,456,2.8
423350,2020-11-29,442,1.9
978266,2020-12-21,529,3.2
322756,2020-12-25,448,4.2
947014,2020-06-27,471,3.2
889586,2020-10-18,441,2.5
241579,2020-11-15,553,4.3
15703,2020-11-27,446,2.5
681802,2020-07-31,476,2.4
751474,2020-08-29,541,2.6
686544,2020-05-01,565,1.4
29145,2020-12-21,523,4.0
429972,2020-11-30,459,2.7
445022,2020-10-07,442,2.2
807270,2020-11-26,449,4.1
486553,2020-10-02,457,4.7
546933,2020-12-20,558,2.4
176266,2020-03-03,490,1.7
906585,2020-09-23,412,3.8
430005,2020-06-13,523,3.2
906882,2020-09-19,571,3.0
817125,2020-12-05,493,3.0
609802,2020-11-22,559,1.7
806480,2020-12-10,490,5.0
198307,2020-09-29,507,2.5
957791,2020-11-14,589,3.0
280191,2020-05-10,556,2.6
850045,2020-05-01,538,2.6
800152,2020-12-26,526,3.9
253786,2020-11-07,439,2.3
819633,2020-11-24,523,3.7
757940,2020-11-21,481,3.9
648607,2020-06-28,584,2.6
200154,2020-11-21,454,3.4
339657,2020-09-13,496,3.2
549875,2020-12-16,556,2.7
595393,2020-10-21,547,4.0
616252,2020-11-17,471,1.4
473389,2020-07-23,412,4.4
247310,2020-12-09,656,3.5
86255,2020-09-16,527,3.8
541279,2020-08-16,487,3.1
876257,2020-10-18,466,3.5
566410,2020-10-01,538,3.7
789833,2020-07-30,444,4.3
204254,2020-12-08,532,3.0
594673,2020-07-04,506,1.8
583077,2020-12-29,496,3.0
794646,2020-10-26,562,3.1
53206,2020-05-15,493,3.0
977140,2020-11-23,502,2.4
951029,2020-07-26,521,2.2
975917,2020-11-29,481,1.4
455258,2020-08-07,515,3.1
825104,2020-11-24,449,2.6
785695,2020-10-22,558,2.7
170375,2020-12-04,416,4.6
637922,2020-03-29,566,2.9
880748,2020-12-27,474,2.1
689897,2020-09-05,494,2.9
18633,2020-12-27,426,3.1
771722,2020-09-15,509,3.9
224176,2020-12-21,500,1.0
799472,2020-12-20,480,1.6
71622,2020-12-06,503,2.6
378624,2020-05-29,524,3.7
366646,2020-05-17,505,1.4
30177,2020-12-26,547,1.5
488881,2020-12-12,484,1.6
509832,2020-12-24,491,4.5
910911,2020-07-26,537,3.3
497617,2020-12-22,484,3.5
549888,2020-11-03,412,1.7
345572,2020-12-25,537,2.6
291173,2020-11-22,564,1.7
338790,2020-09-21,569,3.3
514576,2020-10-09,534,3.3
549888,2020-11-28,650,1.9
721495,2020-11-28,461,2.3
570897,2020-11-23,585,3.5
617935,2020-02-21,502,1.3
616724,2020-11-27,544,4.0
78315,2020-09-29,592,2.7
730699,2020-11-11,460,3.1
168838,2020-12-19,485,1.8
953452,2020-10-02,556,5.0
882128,2020-04-28,539,2.8
526220,2020-12-07,463,3.3
281651,2020-09-22,444,3.7
883253,2020-10-09,488,2.3
660024,2020-12-09,517,3.0
849480,2020-05-11,480,3.7
351024,2020-10-25,469,2.0
163325,2020-09-12,416,5.0
30177,2020-07-06,446,3.4
756796,2020-05-17,560,1.2
879690,2020-10-29,475,4.2
26245,2020-05-17,485,4.2
824428,2020-08-14,493,3.3
955157,2020-12-10,572,1.8
499536,2020-10-12,409,4.0
554741,2020-06-03,604,2.8
538215,2020-11-03,507,2.4
634550,2020-09-10,539,3.7
877609,2020-07-06,529,1.8
20758,2020-12-12,477,3.3
57795,2020-05-15,569,2.1
836309,2020-11-06,403,3.7
307851,2020-12-16,535,2.7
1656,2020-05-03,446,1.0
239687,2020-08-29,497,3.3
693081,2020-12-27,465,2.8
108921,2020-08-28,441,2.6
721300,2020-04-04,483,2.1
835770,2020-12-07,475,2.1
65021,2020-11-07,544,3.5
118561,2020-11-01,449,1.6
555680,2020-11-25,543,3.7
727814,2020-06-08,481,1.8
591405,2020-12-30,426,2.3
920256,2020-09-24,495,2.5
471030,2020-12-26,532,2.5
716226,2020-11-15,482,5.0
239752,2020-10-10,471,3.3
674959,2020-05-05,459,4.0
622861,2020-02-28,454,3.0
811709,2020-10-10,502,4.4
607013,2020-05-26,445,2.8
78531,2020-08-23,429,4.3
668232,2020-12-27,554,3.8
403582,2020-11-05,442,4.3
434242,2020-12-02,518,4.6
16131,2020-11-03,510,4.1
425341,2020-11-13,487,3.4
199174,2020-12-14,491,2.3
827089,2020-02-21,535,3.8
100529,2020-09-23,350,1.0
255888,2020-12-14,589,4.5
874801,2020-12-27,509,3.0
673186,2020-12-29,562,2.9
634380,2020-07-27,582,4.0
453526,2020-09-12,538,2.5
247990,2020-11-04,538,1.9
78315,2020-07-07,535,3.0
777466,2020-04-14,440,1.8
14519,2020-05-28,507,2.6
670531,2020-06-03,525,3.3
322438,2020-11-17,452,2.8
960480,2020-11-19,532,3.2
442746,2020-04-13,495,4.0
551438,2020-06-04,558,3.8
496065,2020-07-28,442,2.7
485209,2020-11-04,519,1.2
706153,2020-11-02,523,2.7
143242,2020-12-14,581,3.6
309302,2020-05-23,506,3.4
596939,2020-06-02,468,3.8
360870,2020-12-27,592,5.0
765831,2020-12-19,506,2.6
833106,2020-04-14,570,3.0
551284,2020-08-07,505,2.3
288419,2020-08-06,561,1.0
579526,2020-09-27,398,2.3
858524,2020-07-22,492,2.1
836309,2020-08-09,458,3.4
817150,2020-12-13,585,1.4
291794,2020-12-28,529,3.4
207713,2020-12-18,567,2.0
855432,2020-11-03,446,2.3
897773,2020-12-13,458,2.7
501668,2020-11-22,534,2.5
54203,2020-12-18,476,4.2
670531,2020-05-23,435,2.7
512792,2020-09-21,460,1.3
741068,2020-10-19,490,2.5
165806,2020-09-06,488,3.0
410485,2020-11-18,427,2.7
464521,2020-11-25,465,2.2
364287,2020-05-26,512,1.8
640527,2020-12-07,473,2.3
891124,2020-12-24,501,5.0
914579,2020-09-25,484,3.5
4267,2020-11-11,500,1.8
753440,2020-08-10,446,3.9
821280,2020-07-11,489,2.2
397780,2020-12-10,507,2.0
800323,2020-04-03,516,2.7
609250,2020-08-28,503,1.3
767884,2020-03-08,510,4.5
755872,2020-07-01,558,3.1
102730,2020-08-13,473,2.6
217545,2020-06-11,447,3.2
268836,2020-11-15,438,1.8
854075,2020-12-12,492,3.5
897773,2020-11-10,532,3.0
445466,2020-08-20,525,4.0
685338,2020-07-31,468,2.6
554966,2020-01-05,452,2.5
587167,2020-10-28,554,1.7
837086,2020-07-28,601,1.6
90133,2020-12-26,514,4.1
838063,2020-05-03,563,3.0
337568,2020-12-21,586,3.0
110429,2020-10-23,574,3.6
980276,2020-07-25,537,2.8
924581,2020-10-25,519,3.7
827251,2020-12-10,500,1.3
689812,2020-09-08,487,2.8
708612,2020-01-05,465,5.0
316959,2020-12-28,483,1.4
669018,2020-12-23,503,1.9
835089,2020-09-05,498,3.4
854397,2020-05-13,416,1.4
652150,2020-12-29,515,4.2
698223,2020-10-30,492,2.0
972488,2020-07-16,521,2.1
613144,2020-06-26,463,4.7
98151,2020-06-02,500,3.1
483867,2020-10-01,522,3.3
821280,2020-12-25,469,3.6
696453,2020-10-16,469,3.6
772608,2020-11-28,442,3.3
109433,2020-12-02,465,4.7
275411,2020-12-20,405,2.7
574354,2020-12-20,495,4.1
28735,2020-09-24,526,3.5
297220,2020-12-29,395,4.0
519704,2020-12-30,556,4.2
835243,2020-08-22,527,2.3
24379,2020-12-28,475,2.1
693389,2020-04-12,510,4.0
519022,2020-12-12,513,2.9
889586,2020-07-01,533,5.0
916510,2020-06-23,471,3.2
716226,2020-12-26,501,1.0
311982,2020-12-06,576,4.3
449086,2020-11-02,522,3.2
225541,2020-07-29,517,3.0
774838,2020-12-24,495,2.0
792436,2020-10-18,513,2.5
20285,2020-11-12,505,4.4
297985,2020-04-18,464,2.9
515655,2020-10-18,420,3.4
243932,2020-05-10,510,2.6
287164,2020-12-10,463,4.4
538215,2020-10-31,502,1.6
650129,2020-09-20,506,2.8
224997,2020-12-07,528,3.0
714637,2020-09-23,516,2.4
90133,2020-12-30,531,3.8
344098,2020-09-27,611,1.1
845517,2020-08-28,470,3.2
337642,2020-10-06,455,3.3
505855,2020-11-15,498,1.7
576244,2020-12-18,501,1.1
221429,2020-11-18,490,2.1
549265,2020-09-03,528,1.4
257351,2020-11-22,591,3.4
343281,2020-10-19,490,3.5
228419,2020-12-26,574,3.1
148330,2020-12-01,501,2.9
363785,2020-11-15,486,2.1
120237,2020-12-19,482,3.2
673075,2020-08-26,501,3.0
268836,2020-12-29,458,2.1
929069,2020-09-27,545,2.5
4133,2020-12-09,379,3.3
814217,2020-07-11,459,4.2
28281,2020-09-21,507,3.8
739314,2020-06-27,493,1.3
260561,2020-06-01,411,2.4
814866,2020-10-01,556,3.6
247076,2020-05-03,458,1.0
702771,2020-08-23,536,3.5
698700,2020-12-24,458,3.7
599809,2020-12-14,600,1.8
63404,2020-04-22,527,3.1
238037,2020-08-28,524,1.0
204682,2020-12-01,581,1.6
63919,2020-07-07,529,3.0
